2026-01-18 14:10:47,750 | INFO     | Ejecutando comando: generate
2026-01-18 14:11:00,892 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=140,065 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=343 | Book=58,862.80 (provided) | Price_neto=16,610.66 | Price/EAD=0.119 | Price/Book=0.282 | fire_sale=True (thr=0.85)
2026-01-18 14:11:00,896 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=28,597,104 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=191 | Book=14,779,630.35 (provided) | Price_neto=4,432,096.23 | Price/EAD=0.155 | Price/Book=0.300 | fire_sale=True (thr=0.85)
2026-01-18 14:11:00,901 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=11,140,878 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=142 | Book=6,866,564.99 (provided) | Price_neto=1,742,237.53 | Price/EAD=0.156 | Price/Book=0.254 | fire_sale=True (thr=0.85)
2026-01-18 14:11:00,917 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=26,711,777 | LGD=0.40 | PD_prob=0.40 | RW_disc=1.50 | DPD=170 | Book=12,458,750.41 (provided) | Price_neto=3,552,444.40 | Price/EAD=0.133 | Price/Book=0.285 | fire_sale=True (thr=0.85)
2026-01-18 14:11:00,930 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=467,584 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=138 | Book=202,240.41 (provided) | Price_neto=61,943.99 | Price/EAD=0.132 | Price/Book=0.306 | fire_sale=True (thr=0.85)
2026-01-18 14:11:00,963 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=14,694,585 | LGD=0.39 | PD_prob=0.55 | RW_disc=1.50 | DPD=814 | Book=6,631,465.82 (provided) | Price_neto=2,030,528.86 | Price/EAD=0.138 | Price/Book=0.306 | fire_sale=True (thr=0.85)
2026-01-18 14:11:00,980 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=43,610,440 | LGD=0.41 | PD_prob=0.42 | RW_disc=1.50 | DPD=221 | Book=23,928,680.64 (provided) | Price_neto=6,509,763.44 | Price/EAD=0.149 | Price/Book=0.272 | fire_sale=True (thr=0.85)
2026-01-18 14:11:00,990 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=8,806,090 | LGD=0.40 | PD_prob=0.43 | RW_disc=1.50 | DPD=262 | Book=3,528,854.95 (provided) | Price_neto=1,141,919.63 | Price/EAD=0.130 | Price/Book=0.324 | fire_sale=True (thr=0.85)
2026-01-18 14:11:00,993 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,222,440 | LGD=0.51 | PD_prob=0.43 | RW_disc=1.50 | DPD=176 | Book=1,361,961.79 (provided) | Price_neto=329,200.89 | Price/EAD=0.102 | Price/Book=0.242 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,013 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=788,656 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=185 | Book=375,618.50 (provided) | Price_neto=102,066.24 | Price/EAD=0.129 | Price/Book=0.272 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,024 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,563,165 | LGD=0.64 | PD_prob=0.57 | RW_disc=1.50 | DPD=714 | Book=528,629.09 (provided) | Price_neto=116,906.22 | Price/EAD=0.075 | Price/Book=0.221 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,039 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,476,990 | LGD=0.39 | PD_prob=0.37 | RW_disc=1.50 | DPD=133 | Book=1,990,804.39 (provided) | Price_neto=580,733.87 | Price/EAD=0.167 | Price/Book=0.292 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,086 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=10,549,259 | LGD=0.45 | PD_prob=0.56 | RW_disc=1.50 | DPD=495 | Book=3,325,023.61 (provided) | Price_neto=1,081,400.96 | Price/EAD=0.103 | Price/Book=0.325 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,093 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=3,771,116 | LGD=0.60 | PD_prob=0.45 | RW_disc=1.50 | DPD=175 | Book=1,734,671.92 (provided) | Price_neto=339,217.67 | Price/EAD=0.090 | Price/Book=0.196 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,103 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=4,226,993 | LGD=0.58 | PD_prob=0.45 | RW_disc=1.50 | DPD=163 | Book=2,018,370.51 (provided) | Price_neto=352,048.88 | Price/EAD=0.083 | Price/Book=0.174 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,142 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=16,509,817 | LGD=0.44 | PD_prob=0.44 | RW_disc=1.50 | DPD=237 | Book=7,867,729.19 (provided) | Price_neto=2,225,657.03 | Price/EAD=0.135 | Price/Book=0.283 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,163 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=14,199,763 | LGD=0.50 | PD_prob=0.43 | RW_disc=1.50 | DPD=184 | Book=6,028,300.26 (provided) | Price_neto=1,448,092.16 | Price/EAD=0.102 | Price/Book=0.240 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,190 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=179,743 | LGD=0.38 | PD_prob=0.42 | RW_disc=1.00 | DPD=219 | Book=104,312.66 (provided) | Price_neto=39,165.49 | Price/EAD=0.218 | Price/Book=0.375 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,214 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=589,225 | LGD=0.41 | PD_prob=0.44 | RW_disc=1.00 | DPD=227 | Book=394,747.24 (provided) | Price_neto=118,020.96 | Price/EAD=0.200 | Price/Book=0.299 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,219 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=2,579,948 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=98 | Book=1,177,907.42 (provided) | Price_neto=343,613.15 | Price/EAD=0.133 | Price/Book=0.292 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,225 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=6,860,739 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=157 | Book=3,846,682.97 (provided) | Price_neto=1,065,793.85 | Price/EAD=0.155 | Price/Book=0.277 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,243 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=459,881 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.00 | DPD=158 | Book=288,340.26 (provided) | Price_neto=99,301.34 | Price/EAD=0.216 | Price/Book=0.344 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,249 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=502,362 | LGD=0.44 | PD_prob=0.43 | RW_disc=1.50 | DPD=110 | Book=272,066.19 (provided) | Price_neto=68,619.45 | Price/EAD=0.137 | Price/Book=0.252 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,253 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=225,781 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=167 | Book=128,572.17 (provided) | Price_neto=33,185.43 | Price/EAD=0.147 | Price/Book=0.258 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,267 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=7,861,066 | LGD=0.40 | PD_prob=0.45 | RW_disc=1.50 | DPD=319 | Book=3,970,716.04 (provided) | Price_neto=1,179,869.09 | Price/EAD=0.150 | Price/Book=0.297 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,277 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=22,556,075 | LGD=0.39 | PD_prob=0.41 | RW_disc=1.50 | DPD=160 | Book=12,124,416.14 (provided) | Price_neto=3,563,655.81 | Price/EAD=0.158 | Price/Book=0.294 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,287 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=16,901,407 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=201 | Book=6,880,558.81 (provided) | Price_neto=2,183,249.23 | Price/EAD=0.129 | Price/Book=0.317 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,297 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=211,611 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.00 | DPD=139 | Book=137,817.46 (provided) | Price_neto=48,432.63 | Price/EAD=0.229 | Price/Book=0.351 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,302 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=8,885,180 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=110 | Book=4,392,877.08 (provided) | Price_neto=1,181,967.87 | Price/EAD=0.133 | Price/Book=0.269 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,336 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=20,303,829 | LGD=0.40 | PD_prob=0.49 | RW_disc=1.50 | DPD=562 | Book=6,695,283.84 (provided) | Price_neto=2,415,685.32 | Price/EAD=0.119 | Price/Book=0.361 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,369 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,888,048 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=150 | Book=2,195,156.04 (provided) | Price_neto=622,804.43 | Price/EAD=0.160 | Price/Book=0.284 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,404 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=477,493 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=120 | Book=287,256.57 (provided) | Price_neto=73,750.30 | Price/EAD=0.154 | Price/Book=0.257 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,410 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=16,154,809 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=234 | Book=8,594,807.70 (provided) | Price_neto=2,484,572.27 | Price/EAD=0.154 | Price/Book=0.289 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,438 | INFO     | 🪙 Simulación precio NPL → seg=OTHER | EAD=9,133,540 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=131 | Book=4,261,075.36 (provided) | Price_neto=1,106,828.17 | Price/EAD=0.121 | Price/Book=0.260 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,443 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=428,587 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=100 | Book=262,856.52 (provided) | Price_neto=67,014.93 | Price/EAD=0.156 | Price/Book=0.255 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,452 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=466,567 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=190 | Book=247,433.98 (provided) | Price_neto=56,781.39 | Price/EAD=0.122 | Price/Book=0.229 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,461 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,961,909 | LGD=0.41 | PD_prob=0.45 | RW_disc=1.50 | DPD=337 | Book=1,088,396.54 (provided) | Price_neto=361,982.22 | Price/EAD=0.122 | Price/Book=0.333 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,481 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=217,442 | LGD=0.65 | PD_prob=0.52 | RW_disc=1.50 | DPD=333 | Book=97,426.17 (provided) | Price_neto=15,833.14 | Price/EAD=0.073 | Price/Book=0.163 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,490 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=4,152,752 | LGD=0.65 | PD_prob=0.46 | RW_disc=1.50 | DPD=227 | Book=1,564,672.55 (provided) | Price_neto=264,175.47 | Price/EAD=0.064 | Price/Book=0.169 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,530 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=9,112,673 | LGD=0.38 | PD_prob=0.51 | RW_disc=1.50 | DPD=471 | Book=4,571,500.27 (provided) | Price_neto=1,243,400.32 | Price/EAD=0.136 | Price/Book=0.272 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,536 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=10,521,076 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=143 | Book=5,344,091.87 (provided) | Price_neto=1,413,810.67 | Price/EAD=0.134 | Price/Book=0.265 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,539 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,610,563 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=217 | Book=1,422,809.26 (provided) | Price_neto=390,266.00 | Price/EAD=0.149 | Price/Book=0.274 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,543 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=37,132,940 | LGD=0.53 | PD_prob=0.43 | RW_disc=1.50 | DPD=132 | Book=14,181,154.75 (provided) | Price_neto=3,678,232.27 | Price/EAD=0.099 | Price/Book=0.259 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,577 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=6,121,067 | LGD=0.39 | PD_prob=0.47 | RW_disc=1.50 | DPD=280 | Book=2,012,373.03 (provided) | Price_neto=766,892.21 | Price/EAD=0.125 | Price/Book=0.381 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,582 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=5,971,854 | LGD=0.54 | PD_prob=0.53 | RW_disc=1.50 | DPD=519 | Book=1,771,760.01 (provided) | Price_neto=509,315.18 | Price/EAD=0.085 | Price/Book=0.287 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,592 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=18,687,059 | LGD=0.39 | PD_prob=0.47 | RW_disc=1.50 | DPD=360 | Book=7,403,851.99 (provided) | Price_neto=2,287,318.39 | Price/EAD=0.122 | Price/Book=0.309 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,594 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=13,438,335 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=116 | Book=5,727,140.97 (provided) | Price_neto=1,781,284.91 | Price/EAD=0.133 | Price/Book=0.311 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,599 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,024,417 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=127 | Book=515,547.45 (provided) | Price_neto=131,171.62 | Price/EAD=0.128 | Price/Book=0.254 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,659 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=14,256,199 | LGD=0.46 | PD_prob=0.44 | RW_disc=1.50 | DPD=156 | Book=7,543,814.23 (provided) | Price_neto=1,899,219.49 | Price/EAD=0.133 | Price/Book=0.252 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,672 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=512,600 | LGD=0.43 | PD_prob=0.45 | RW_disc=1.00 | DPD=398 | Book=291,448.16 (provided) | Price_neto=100,922.69 | Price/EAD=0.197 | Price/Book=0.346 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,691 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=591,870 | LGD=0.39 | PD_prob=0.41 | RW_disc=1.50 | DPD=150 | Book=352,331.93 (provided) | Price_neto=88,687.31 | Price/EAD=0.150 | Price/Book=0.252 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,695 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=8,462,737 | LGD=0.41 | PD_prob=0.43 | RW_disc=1.50 | DPD=157 | Book=3,135,530.73 (provided) | Price_neto=1,034,460.59 | Price/EAD=0.122 | Price/Book=0.330 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,702 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=306,419 | LGD=0.38 | PD_prob=0.37 | RW_disc=1.50 | DPD=168 | Book=151,261.57 (provided) | Price_neto=40,450.42 | Price/EAD=0.132 | Price/Book=0.267 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,707 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=28,985,263 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=150 | Book=14,717,568.45 (provided) | Price_neto=3,776,801.98 | Price/EAD=0.130 | Price/Book=0.257 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,717 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=98,740 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.00 | DPD=172 | Book=61,200.94 (provided) | Price_neto=22,220.86 | Price/EAD=0.225 | Price/Book=0.363 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,723 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,941,906 | LGD=0.50 | PD_prob=0.43 | RW_disc=1.50 | DPD=126 | Book=1,409,566.60 (provided) | Price_neto=313,163.28 | Price/EAD=0.106 | Price/Book=0.222 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,727 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=398,363 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=268 | Book=197,147.73 (provided) | Price_neto=58,376.99 | Price/EAD=0.147 | Price/Book=0.296 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,732 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=31,730,361 | LGD=0.67 | PD_prob=0.55 | RW_disc=1.50 | DPD=399 | Book=9,962,353.55 (provided) | Price_neto=2,275,082.46 | Price/EAD=0.072 | Price/Book=0.228 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,743 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=8,757,338 | LGD=0.39 | PD_prob=0.37 | RW_disc=1.50 | DPD=171 | Book=5,197,653.74 (provided) | Price_neto=1,435,235.03 | Price/EAD=0.164 | Price/Book=0.276 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,747 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,307,799 | LGD=0.61 | PD_prob=0.45 | RW_disc=1.50 | DPD=141 | Book=1,570,278.29 (provided) | Price_neto=305,471.22 | Price/EAD=0.092 | Price/Book=0.195 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,753 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=238,186 | LGD=0.48 | PD_prob=0.43 | RW_disc=1.00 | DPD=95 | Book=141,960.62 (provided) | Price_neto=44,391.09 | Price/EAD=0.186 | Price/Book=0.313 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,771 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=3,457,203 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=90 | Book=2,080,921.12 (provided) | Price_neto=529,611.57 | Price/EAD=0.153 | Price/Book=0.255 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,775 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,419,588 | LGD=0.40 | PD_prob=0.43 | RW_disc=1.50 | DPD=130 | Book=1,608,787.39 (provided) | Price_neto=431,453.81 | Price/EAD=0.126 | Price/Book=0.268 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,786 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,142,000 | LGD=0.56 | PD_prob=0.48 | RW_disc=1.50 | DPD=205 | Book=436,275.97 (provided) | Price_neto=121,047.11 | Price/EAD=0.106 | Price/Book=0.277 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,833 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=998,159 | LGD=0.51 | PD_prob=0.46 | RW_disc=1.50 | DPD=189 | Book=449,970.60 (provided) | Price_neto=96,095.31 | Price/EAD=0.096 | Price/Book=0.214 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,852 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=427,693 | LGD=0.37 | PD_prob=0.47 | RW_disc=1.50 | DPD=338 | Book=221,308.81 (provided) | Price_neto=62,666.27 | Price/EAD=0.147 | Price/Book=0.283 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,868 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=7,858,853 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=132 | Book=4,254,994.02 (provided) | Price_neto=1,234,898.83 | Price/EAD=0.157 | Price/Book=0.290 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,883 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=24,441,052 | LGD=0.41 | PD_prob=0.43 | RW_disc=1.50 | DPD=338 | Book=14,359,479.69 (provided) | Price_neto=3,620,223.25 | Price/EAD=0.148 | Price/Book=0.252 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,889 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=150,072 | LGD=0.41 | PD_prob=0.42 | RW_disc=1.50 | DPD=207 | Book=77,684.04 (provided) | Price_neto=17,875.80 | Price/EAD=0.119 | Price/Book=0.230 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,896 | INFO     | 🪙 Simulación precio NPL → seg=OTHER | EAD=10,686,673 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=173 | Book=6,113,928.59 (provided) | Price_neto=1,526,244.97 | Price/EAD=0.143 | Price/Book=0.250 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,902 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=10,657,077 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=175 | Book=5,309,766.61 (provided) | Price_neto=1,374,601.81 | Price/EAD=0.129 | Price/Book=0.259 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,911 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=869,797 | LGD=0.40 | PD_prob=0.51 | RW_disc=1.50 | DPD=555 | Book=330,497.73 (provided) | Price_neto=114,416.02 | Price/EAD=0.132 | Price/Book=0.346 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,917 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=20,691,942 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=92 | Book=9,696,057.46 (provided) | Price_neto=2,786,096.73 | Price/EAD=0.135 | Price/Book=0.287 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,932 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,547,848 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=145 | Book=870,909.71 (provided) | Price_neto=230,963.16 | Price/EAD=0.149 | Price/Book=0.265 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,936 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,280,814 | LGD=0.49 | PD_prob=0.43 | RW_disc=1.50 | DPD=114 | Book=614,703.58 (provided) | Price_neto=138,369.94 | Price/EAD=0.108 | Price/Book=0.225 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,957 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,103,464 | LGD=0.44 | PD_prob=0.45 | RW_disc=1.50 | DPD=269 | Book=492,173.64 (provided) | Price_neto=116,847.12 | Price/EAD=0.106 | Price/Book=0.237 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,961 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=433,301 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=156 | Book=198,176.27 (provided) | Price_neto=53,497.67 | Price/EAD=0.123 | Price/Book=0.270 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,967 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=211,326 | LGD=0.41 | PD_prob=0.47 | RW_disc=1.50 | DPD=258 | Book=104,066.30 (provided) | Price_neto=29,295.62 | Price/EAD=0.139 | Price/Book=0.282 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,970 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=14,984,416 | LGD=0.55 | PD_prob=0.45 | RW_disc=1.50 | DPD=97 | Book=5,706,095.63 (provided) | Price_neto=1,381,887.65 | Price/EAD=0.092 | Price/Book=0.242 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,973 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=399,312 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.00 | DPD=160 | Book=253,043.85 (provided) | Price_neto=90,699.60 | Price/EAD=0.227 | Price/Book=0.358 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,976 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=5,832,792 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=209 | Book=2,104,194.89 (provided) | Price_neto=764,544.04 | Price/EAD=0.131 | Price/Book=0.363 | fire_sale=True (thr=0.85)
2026-01-18 14:11:01,979 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=32,730,412 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=126 | Book=14,766,725.17 (provided) | Price_neto=4,511,676.31 | Price/EAD=0.138 | Price/Book=0.306 | fire_sale=True (thr=0.85)
