loan_id,segment,EAD,RW,Accion_micro,Accion_macro,Accion_final,Macro_Selected,Convergencia_Caso,Reason_Code,Decision_Governance,Fire_Sale,Price_to_EAD,fire_sale_threshold,PTI_pre,PTI_post,DSCR_pre,DSCR_post,precio_optimo,pnl,p5,p50,p95,capital_release_cf,capital_release_realized,pnl_realized,restructure_ok,sell_ok,guardrail_reasons,override_applied,override_from,override_to,pti_limit,dscr_limit,pti_headroom,dscr_headroom,rwa_before,rwa_after,capital_release_net,audit_pti_check,audit_dscr_check,audit_price_book_ratio,audit_capital_release,macro_action_used,macro_conflict,macro_applied,Macro_Rationales,Macro_Assignment,Missing_Viability_Inputs,restruct_viable,constraint_blocked,constraint_reason,constraint_metrics_json,plazo_optimo,tasa_nueva,quita,case_status,next_step,next_step_reason,review_due_days,required_data_flags,override_reason,Rationale_CIB,Macro_Evidence,FireSale_Enabled,FireSale_Triggered,FireSale_Triggers,Explanation_micro,Explanation_macro,Explanation_final,Accion,Explanation,EVA_pre,EVA_post,ΔEVA,RORWA_pre,RORWA_post,RWA_pre,RWA_post,capital_liberado,rating,PD,LGD,rate,DPD,secured,decision_financial,decision_override,decision_ppo,decision_final,final_rationale,base_state,risk_extremo,fire_sale,fire_sale_source,Sell_Blocked,Sell_Blocked_Reason,Score_keep,Score_restruct,Score_sell,bank_profile,bank_strategy,price_ratio_ead,book_value,book_value_source,price_ratio_book,fire_sale_threshold_book,pnl_book,EVA_gain,RORWA_gain,ok,msg,cured,Macro_Steps_Sold,Macro_Steps_Restruct,override_level,pnl_ratio_book,recommended_action,recommended_sale_price,recommended_sale_recovery,valor_referencia,recovery_sale,score_mandate,sale_mandate_tier,sale_mandate,sale_mandate_reason,sale_insulting_flag,sale_loss_pct,sale_within_loss_cap,recovery_rate,sale_meets_recovery_min,sale_executable,sale_reason_code,acceptance_score,restruct_executable,restructure_reason_code,action_before_executability,final_action_executability,execution_status,run_id,macro_selected,macro_action
L000151,Project Finance,10686673,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.14281759778273492,0.1,,,1.229350996845937,1.154572235501677,1526244.966149613,-4587683.623730187,890307.3451946398,1557128.120634936,2148628.93491413,1683150.9975,749135.2110347793,0.0,True,,,False,NONE,NONE,0.425,1.1,,0.05457223550167689,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.09,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,177,287€, EVA_post=-8,644€; DSCR=1.15, PTI=NA. PD=39.0%, LGD=40.0%, DPD=173.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_BOOK_RATIO;PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,177,287€, EVA_post=-8,644€; DSCR=1.15, PTI=NA. PD=39.0%, LGD=40.0%, DPD=173. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,177,287€, EVA_post=-8,644€; DSCR=1.15, PTI=NA. PD=39.0%, LGD=40.0%, DPD=173. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1880854.448,-8643.62664037547,4177287.302674128,-0.01733333333333333,0.09951415125397711,16030009.5,8895388.442525912,749135.2110347793,BBB,0.39,0.4,0.058,173,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.0893823292631428,-1000000000000.0,balanceado,Banco balanceado,0.1428175977827349,6113928.589879801,provided,0.24963408448635788,0.2,-4587683.623730187,4177287.302674128,0.1300796050459572,1.0,OK (mejora significativa),1.0,,,NONE,-0.7503659155136421,REESTRUCTURAR,1526244.966149613,,6113928.589879801,0.14281759778273492,2.3054356140180823,NONE,False,,False,0.857182402217265,True,0.14281759778273492,True,True,VOLUNTARY_SALE_ACCEPTABLE,28.182889420067077,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000152,Large Corporate,10657077,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.12898488079922515,0.1,,,0.9772084449308156,1.123603265778715,1374601.806513164,-3935164.807163722,801849.0558196042,1402416.50263855,1935147.555579158,1678489.6275,1678489.6275,-3935164.807163722,,True,,False,NONE,NONE,,,,,15985615.5,0.0,785783.0243094108,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.17,0.05,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=5,553,120€, EVA_post=1,282,296€; DSCR=1.12, PTI=NA. PD=41.0%, LGD=40.0%, DPD=175.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=5,553,120€, EVA_post=1,282,296€; DSCR=1.12, PTI=NA. PD=41.0%, LGD=40.0%, DPD=175. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=5,553,120€, EVA_post=1,282,296€; DSCR=1.12, PTI=NA. PD=41.0%, LGD=40.0%, DPD=175. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1896959.706,1282296.287059932,5553120.27654838,-0.01866666666666666,0.1754117364316995,15985615.5,8501967.649434183,785783.0243094108,BB,0.41,0.4,0.06,175,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1280170866774459,-1000000000000.0,balanceado,Banco balanceado,0.1289848807992252,5309766.613676886,provided,0.2588817751372475,0.22,-3935164.807163722,5553120.27654838,0.2089950817050938,1.0,OK (mejora significativa),1.0,,,NONE,-0.7411182248627524,REESTRUCTURAR,1374601.806513164,,5309766.613676886,0.12898488079922515,2.343932577765409,NONE,False,,False,0.8710151192007748,True,0.12898488079922515,True,True,VOLUNTARY_SALE_ACCEPTABLE,5.944130631148598,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(6<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000153,MidCap,869797,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.13154336145078796,0.1,,,0.8845371008995332,2.54376179309489,114416.021159811,-216081.7077539745,66742.5127065346,116731.198431772,161073.4705988334,136993.0275,136993.0275,-216081.7077539745,,True,,False,NONE,NONE,,,,,1304695.5,0.0,60208.76488060748,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=496,978€, EVA_post=172,421€; DSCR=2.54, PTI=NA. PD=51.0%, LGD=40.0%, DPD=555.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=496,978€, EVA_post=172,421€; DSCR=2.54, PTI=NA. PD=51.0%, LGD=40.0%, DPD=555. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=496,978€, EVA_post=172,421€; DSCR=2.54, PTI=NA. PD=51.0%, LGD=40.0%, DPD=555. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-128729.956,172420.6393592274,496977.6414244757,0.001333333333333336,0.2178898286909283,1304695.5,731278.6916132622,60208.76488060748,BB,0.51,0.4,0.11,555,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1394590019096888,-1000000000000.0,balanceado,Banco balanceado,0.1315433614507879,330497.7289137855,provided,0.34619306321968063,0.18,-216081.7077539745,496977.6414244757,0.2422701925632834,1.0,OK (mejora significativa),1.0,,,NONE,-0.6538069367803194,REESTRUCTURAR,114416.021159811,,330497.7289137855,0.13154336145078796,3.081418920961434,TIER2_CAPITAL_PRESSURE,True,"TIER2_CAPITAL_PRESSURE(score=3.08|AGE=18m,RECOVERY=13.2%)",False,0.8684566385492121,True,0.13154336145078796,True,True,CAPITAL_MANDATE_EXECUTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,VENDER,MANDATE_EXECUTED,pc10_final_clean_baseline_20260221_123550,False,NONE
L000154,Large Corporate,20691942,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.13464645954692686,0.1,,,1.116432065938191,1.11600877313817,2786096.731450357,-6909960.732772233,1625219.043762517,2842472.645983594,3922232.790563124,3258980.865,3258980.865,-6909960.732772233,,True,,False,NONE,NONE,,,,,31037913.0,0.0,1432329.923880131,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=12,399,776€, EVA_post=4,107,480€; DSCR=1.12, PTI=NA. PD=41.0%, LGD=40.0%, DPD=92.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=12,399,776€, EVA_post=4,107,480€; DSCR=1.12, PTI=NA. PD=41.0%, LGD=40.0%, DPD=92. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=12,399,776€, EVA_post=4,107,480€; DSCR=1.12, PTI=NA. PD=41.0%, LGD=40.0%, DPD=92. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-3683165.676,4107479.567616411,12399776.06530556,-0.01866666666666666,0.2180535768742204,31037913.0,17396675.62971304,1432329.923880131,BB,0.41,0.4,0.06,92,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1494416043265046,-1000000000000.0,balanceado,Banco balanceado,0.1346464595469268,9696057.46422259,provided,0.28734325696096114,0.22,-6909960.732772233,12399776.06530556,0.2516369221476147,1.0,OK (mejora significativa),1.0,,,NONE,-0.7126567430390389,REESTRUCTURAR,2786096.731450357,,9696057.46422259,0.13464645954692686,2.167299022421235,NONE,False,,False,0.8653535404530731,True,0.13464645954692686,True,True,VOLUNTARY_SALE_ACCEPTABLE,6.640350925526798,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(7<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000155,MidCap,1547848,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.1506704210283451,0.1,,,1.179654403052,3.390919575352002,233214.9098478819,-637694.7976900848,136041.6917674023,237933.9505319492,328317.0883221303,243786.06,107144.5593660572,0.0,True,,,False,NONE,NONE,0.425,1.1,,2.2909195753520017,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=896,369€, EVA_post=307,026€; DSCR=3.39, PTI=NA. PD=41.0%, LGD=40.0%, DPD=115.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=896,369€, EVA_post=307,026€; DSCR=3.39, PTI=NA. PD=41.0%, LGD=40.0%, DPD=115. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=896,369€, EVA_post=307,026€; DSCR=3.39, PTI=NA. PD=41.0%, LGD=40.0%, DPD=115. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-260038.464,307026.1848924536,896369.3663366521,-0.01199999999999999,0.2179647078820924,2321772.0,1301347.62508517,107144.5593660572,BB,0.41,0.4,0.07,115,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.146096774555681,-1000000000000.0,balanceado,Banco balanceado,0.1506704210283451,870909.7075379667,provided,0.26778310980959535,0.2,-637694.7976900848,896369.3663366521,0.2448813864888201,1.0,OK (mejora significativa),1.0,,,NONE,-0.7322168901904047,REESTRUCTURAR,233214.9098478819,,870909.7075379667,0.1506704210283451,2.1722635885360404,NONE,False,,False,0.849329578971655,True,0.1506704210283451,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000156,Corporate,1280814,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.1080328133715908,0.1,,,1.157508282760873,2.201070636325218,138369.9398257207,-476333.6444062344,80715.59711136397,141169.8181693285,194795.5033600593,201728.205,88660.03099779645,0.0,True,,,False,NONE,NONE,0.425,1.1,,1.1010706363252178,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=786,112€, EVA_post=254,015€; DSCR=2.20, PTI=NA. PD=43.0%, LGD=49.2%, DPD=114.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_BOOK_RATIO;PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=786,112€, EVA_post=254,015€; DSCR=2.20, PTI=NA. PD=43.0%, LGD=49.2%, DPD=114. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=786,112€, EVA_post=254,015€; DSCR=2.20, PTI=NA. PD=43.0%, LGD=49.2%, DPD=114. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-226465.7850346482,254015.0437720473,786112.0712653935,-0.01787596795717317,0.2179446817437114,1921221.0,1076839.752401939,88660.03099779645,B,0.43,0.4921579159802779,0.085,114,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1489952765522992,-1000000000000.0,balanceado,Banco balanceado,0.1080328133715908,614703.5842319551,provided,0.22510026519303253,0.22,-476333.6444062344,786112.0712653935,0.2564235520801658,1.0,OK (mejora significativa),1.0,,,NONE,-0.7748997348069674,REESTRUCTURAR,138369.9398257207,,614703.5842319551,0.1080328133715908,2.2769000220336504,NONE,False,,False,0.8919671866284092,True,0.1080328133715908,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000157,MidCap,1103464,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.10948586113415028,0.1,,,0.9232782931469361,1.904484007197249,120813.706270534,-371359.9386214014,70474.48638877296,123258.3389720001,170080.0531922212,173795.58,76383.57516778584,0.0,True,,,False,NONE,NONE,0.425,1.1,,0.804484007197249,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=644,439€, EVA_post=218,808€; DSCR=1.90, PTI=NA. PD=43.0%, LGD=45.7%, DPD=119.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_BOOK_RATIO;PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=644,439€, EVA_post=218,808€; DSCR=1.90, PTI=NA. PD=43.0%, LGD=45.7%, DPD=119. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=644,439€, EVA_post=218,808€; DSCR=1.90, PTI=NA. PD=43.0%, LGD=45.7%, DPD=119. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-181172.5281823238,218807.8196850418,644439.394710682,-0.009456842683479055,0.2179260251675449,1655196.0,927733.3793544207,76383.57516778584,B,0.43,0.4566756466289236,0.09,119,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1448183982723342,-1000000000000.0,balanceado,Banco balanceado,0.1094858611341503,492173.6448919354,provided,0.24546967828206362,0.22,-371359.9386214014,644439.394710682,0.246500397938395,1.0,OK (mejora significativa),1.0,,,NONE,-0.7545303217179363,REESTRUCTURAR,120813.706270534,,492173.6448919354,0.10948586113415028,2.2830553308486325,NONE,False,,False,0.8905141388658497,True,0.10948586113415028,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000158,SME,433301,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.12346536715134464,0.1,,,1.130383742563756,4.885689653329208,53497.66705204478,-144678.5988975137,31206.89468832213,54580.17788930623,75313.35921022644,68244.9075,29993.80088863504,0.0,True,,,False,NONE,NONE,0.425,1.1,,3.7856896533292077,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=246,415€, EVA_post=85,768€; DSCR=4.89, PTI=NA. PD=41.0%, LGD=40.0%, DPD=156.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=246,415€, EVA_post=85,768€; DSCR=4.89, PTI=NA. PD=41.0%, LGD=40.0%, DPD=156. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=246,415€, EVA_post=85,768€; DSCR=4.89, PTI=NA. PD=41.0%, LGD=40.0%, DPD=156. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-70628.06300000001,85768.18666308644,246414.5479340075,-0.008666666666666673,0.217717634827176,649951.5,364296.2534415711,29993.80088863504,BB,0.41,0.4,0.075,156,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1443221390876358,-1000000000000.0,balanceado,Banco balanceado,0.1234653671513446,198176.2659495585,provided,0.2699499195613135,0.22,-144678.5988975137,246414.5479340075,0.2413009801005703,1.0,OK (mejora significativa),1.0,,,NONE,-0.7300500804386865,REESTRUCTURAR,53497.66705204478,,198176.2659495585,0.12346536715134464,2.3205372346438637,NONE,False,,False,0.8765346328486554,True,0.12346536715134464,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000159,SME,211326,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,False,0.14156722427851473,0.1,,,1.092267825456374,1.786115099936822,29916.8352378814,-74149.4631771196,17451.44373806418,30522.19431512988,42116.55354076984,33283.845,14628.32988290285,0.0,True,,,False,NONE,NONE,0.425,1.1,,0.686115099936822,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=118,907€, EVA_post=41,702€; DSCR=1.79, PTI=NA. PD=46.0%, LGD=40.0%, DPD=228.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,False,,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=118,907€, EVA_post=41,702€; DSCR=1.79, PTI=NA. PD=46.0%, LGD=40.0%, DPD=228. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=118,907€, EVA_post=41,702€; DSCR=1.79, PTI=NA. PD=46.0%, LGD=40.0%, DPD=228. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-32332.878,41702.08253561244,118907.3562905852,-0.001999999999999992,0.2173572168539682,316989.0,177671.5725437824,14628.32988290285,BB,0.46,0.4,0.095,228,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1408403270207642,-1000000000000.0,balanceado,Banco balanceado,0.1415672242785147,104066.298415001,provided,0.2874786140521448,0.2,-74149.4631771196,118907.3562905852,0.2391363223670504,1.0,OK (mejora significativa),1.0,,,NONE,-0.7125213859478552,REESTRUCTURAR,29916.8352378814,,104066.298415001,0.14156722427851473,2.41622875821382,NONE,False,,False,0.8584327757214852,True,0.14156722427851473,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000160,Large Corporate,14984416,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.09222165518737954,0.1,,,1.159021880562178,1.761764315975822,1381887.645536253,-4324207.983833952,806099.117993127,1409849.768645573,1945404.470351908,2360045.52,1037245.678954069,0.0,True,,,False,NONE,NONE,0.425,1.1,,0.661764315975822,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=9,206,651€, EVA_post=2,974,431€; DSCR=1.76, PTI=NA. PD=45.0%, LGD=54.9%, DPD=97.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_BOOK_RATIO;PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=9,206,651€, EVA_post=2,974,431€; DSCR=1.76, PTI=NA. PD=45.0%, LGD=54.9%, DPD=97. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=9,206,651€, EVA_post=2,974,431€; DSCR=1.76, PTI=NA. PD=45.0%, LGD=54.9%, DPD=97. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-2538834.5911435,2974431.093517622,9206651.30177229,-0.01295444507785064,0.2180508400168857,22476624.0,12598093.72424696,1037245.678954069,CCC,0.45,0.5485851894078932,0.11,97,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.146612674038279,-1000000000000.0,balanceado,Banco balanceado,0.09222165518737956,5706095.629370205,provided,0.24217744238695402,0.22,-4324207.983833952,9206651.30177229,0.2566886578727761,1.0,OK (mejora significativa),1.0,,,NONE,-0.757822557613046,REESTRUCTURAR,1381887.645536253,,5706095.629370205,0.09222165518737954,2.283148961541484,NONE,False,,False,0.9077783448126204,False,0.09222165518737954,False,False,SALE_BLOCKED_LOSS_CAP,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
